element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,modified,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,value,transfers_balance,selected,transfers_in,transfers_out
571,187,11,14,False,2024-12-29T14:30:00Z,0,2,19,False,90,1,1,1,0,0,0,0,0,0,0,3,43,58.8,27.8,30.0,11.7,1,0.21,0.45,0.66,1.30,64,3332,89093,7135,3803
571,197,19,13,True,2025-01-04T15:00:00Z,4,1,20,False,79,0,3,0,1,0,0,0,0,0,0,2,48,49.8,41.6,32.0,12.3,1,0.06,0.68,0.74,1.23,64,83716,178098,100935,17219
571,202,4,5,False,2025-01-14T19:30:00Z,2,2,21,False,90,0,1,0,2,0,0,0,0,0,0,0,23,3.8,5.8,39.0,4.9,1,0.44,0.10,0.54,2.58,65,318526,510659,347821,29295
571,215,10,0,False,2025-01-19T16:30:00Z,0,6,22,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,65,130647,639259,165750,35103
607,9,6,0,False,2024-08-18T15:30:00Z,0,2,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,0,576,0,0
607,17,10,0,True,2024-08-24T14:00:00Z,4,1,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-69,1008,95,164
607,30,19,0,False,2024-08-31T16:30:00Z,1,3,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-142,1048,91,233
607,37,4,0,True,2024-09-14T14:00:00Z,2,1,4,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-31,1234,197,228
607,47,1,0,True,2024-09-22T15:30:00Z,2,2,5,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-36,1298,73,109
607,58,15,0,False,2024-09-28T11:30:00Z,1,1,6,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-4,1407,109,113
607,69,9,0,True,2024-10-05T14:00:00Z,3,2,7,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-16,1510,126,142
607,80,20,0,False,2024-10-20T13:00:00Z,1,2,8,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-61,1564,64,125
607,89,17,0,True,2024-10-26T14:00:00Z,1,0,9,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-51,1555,29,80
607,91,3,0,False,2024-11-02T15:00:00Z,2,1,10,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-10,1629,79,89
607,102,5,0,False,2024-11-09T17:30:00Z,2,1,11,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-20,1679,52,72
607,118,18,0,True,2024-11-23T17:30:00Z,0,4,12,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-36,1693,58,94
607,125,12,0,False,2024-12-01T16:00:00Z,2,0,13,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-31,1685,23,54
607,138,16,0,True,2024-12-04T19:30:00Z,3,0,14,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-10,1686,39,49
607,143,7,0,False,2024-12-07T15:00:00Z,2,2,15,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-18,1697,16,34
607,156,14,0,True,2024-12-15T16:30:00Z,1,2,16,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-12,1720,26,38
607,161,2,0,False,2024-12-21T12:30:00Z,2,1,17,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-23,1732,28,51
607,176,8,0,True,2024-12-26T12:30:00Z,1,1,18,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-1,1766,37,38
607,187,11,0,False,2024-12-29T14:30:00Z,0,2,19,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-6,1789,39,45
607,197,19,0,True,2025-01-04T15:00:00Z,4,1,20,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-11,1800,59,70
607,202,4,0,False,2025-01-14T19:30:00Z,2,2,21,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-13,1829,54,67
607,215,10,1,False,2025-01-19T16:30:00Z,0,6,22,False,18,0,0,0,0,0,0,0,0,0,0,0,2,4.4,0.9,2.0,0.7,0,0.03,0.00,0.03,0.02,49,-11,1838,27,38
625,17,10,1,True,2024-08-24T14:00:00Z,4,1,2,False,19,0,0,0,0,0,0,0,0,0,0,0,2,0.0,4.1,4.0,0.8,0,0.00,0.05,0.05,0.00,65,5879,8404,6488,609
625,30,19,1,False,2024-08-31T16:30:00Z,1,3,3,False,22,0,0,0,0,0,0,0,0,0,0,0,6,4.2,17.8,0.0,2.2,0,0.00,0.14,0.14,0.44,65,13740,28956,20117,6377
625,37,4,2,True,2024-09-14T14:00:00Z,2,1,4,False,90,0,0,0,1,0,0,0,0,0,0,0,13,16.2,55.0,15.0,8.6,1,0.08,0.16,0.24,0.96,65,-1322,31139,8231,9553
625,47,1,2,True,2024-09-22T15:30:00Z,2,2,5,False,90,0,0,0,2,0,0,0,0,0,0,0,9,3.0,36.2,9.0,4.8,1,0.19,0.16,0.35,0.65,65,2235,35485,7190,4955
625,58,15,2,False,2024-09-28T11:30:00Z,1,1,6,False,65,0,0,0,1,0,0,0,0,0,0,0,15,13.2,30.0,11.0,5.4,1,0.11,0.25,0.36,1.37,65,13004,51444,20229,7225
625,69,9,2,True,2024-10-05T14:00:00Z,3,2,7,False,88,0,0,0,2,0,0,0,0,0,0,0,10,3.6,24.5,8.0,3.6,1,0.46,0.07,0.53,2.60,65,8835,62982,18525,9690
625,80,20,2,False,2024-10-20T13:00:00Z,1,2,8,False,90,0,0,0,1,0,0,0,0,0,0,0,13,9.2,50.7,43.0,10.3,1,0.42,0.15,0.56,0.97,65,5311,70670,13941,8630
625,89,17,1,True,2024-10-26T14:00:00Z,1,0,9,False,4,0,0,0,0,0,0,0,0,0,0,0,5,2.2,1.2,0.0,0.3,0,0.00,0.00,0.00,0.04,65,5443,77226,12365,6922
625,91,3,5,False,2024-11-02T15:00:00Z,2,1,10,False,84,0,1,0,2,0,0,0,0,0,0,0,25,26.6,32.8,6.0,6.5,1,0.00,0.23,0.23,2.04,65,-8252,69806,6717,14969
625,102,5,3,False,2024-11-09T17:30:00Z,2,1,11,False,71,0,0,1,0,0,0,0,0,0,0,0,13,4.6,9.7,6.0,2.0,1,0.00,0.01,0.01,1.46,65,-5231,65989,5135,10366
625,118,18,2,True,2024-11-23T17:30:00Z,0,4,12,False,90,0,0,0,4,0,0,0,0,0,0,0,18,19.0,36.8,17.0,7.3,1,0.10,0.10,0.20,2.51,65,-4290,63345,4729,9019
625,125,12,1,False,2024-12-01T16:00:00Z,2,0,13,False,57,0,0,0,1,0,0,0,0,0,0,0,9,2.0,3.5,0.0,0.6,1,0.00,0.03,0.03,2.29,65,-6102,57920,2003,8105
625,138,16,2,True,2024-12-04T19:30:00Z,3,0,14,False,90,0,0,1,0,0,0,0,1,0,0,0,17,15.6,30.8,6.0,5.2,1,0.06,0.13,0.19,1.04,65,-3107,55585,2665,5772
625,143,7,2,False,2024-12-07T15:00:00Z,2,2,15,False,90,0,0,0,2,0,0,0,0,0,0,0,13,12.2,12.3,6.0,3.1,1,0.13,0.11,0.24,1.34,65,-2680,53531,2343,5023
625,156,14,2,True,2024-12-15T16:30:00Z,1,2,16,False,88,0,0,0,1,0,0,0,0,0,0,0,14,12.2,18.5,4.0,3.5,1,0.00,0.03,0.03,1.53,65,-3968,50283,1665,5633
625,161,2,2,False,2024-12-21T12:30:00Z,2,1,17,False,72,0,0,0,2,0,0,0,0,0,0,0,8,2.4,17.9,6.0,2.6,1,0.00,0.04,0.04,1.59,65,-2153,48733,1465,3618
625,176,8,1,True,2024-12-26T12:30:00Z,1,1,18,False,5,0,0,0,0,0,0,0,0,0,0,0,3,1.0,1.8,2.0,0.5,0,0.00,0.62,0.62,0.08,65,-1968,47316,2066,4034
625,187,11,0,False,2024-12-29T14:30:00Z,0,2,19,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,65,-1626,46058,1543,3169
625,197,19,1,True,2025-01-04T15:00:00Z,4,1,20,False,29,0,0,0,1,0,0,0,0,0,0,0,2,3.8,2.5,0.0,0.6,0,0.00,0.01,0.01,0.78,64,-2706,43883,1011,3717
625,202,4,1,False,2025-01-14T19:30:00Z,2,2,21,False,14,0,0,0,2,0,0,0,0,0,0,0,5,3.6,11.0,6.0,2.1,0,0.00,0.04,0.04,1.17,64,-2134,42243,595,2729
625,215,10,3,False,2025-01-19T16:30:00Z,0,6,22,False,90,0,0,1,0,0,0,0,0,0,0,0,19,13.6,23.4,8.0,4.5,1,0.00,0.33,0.33,0.58,64,-1086,41412,303,1389
671,91,3,0,False,2024-11-02T15:00:00Z,2,1,10,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,0,0,0,0
671,102,5,0,False,2024-11-09T17:30:00Z,2,1,11,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,210,320,239,29
671,118,18,0,True,2024-11-23T17:30:00Z,0,4,12,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,175,603,247,72
671,125,12,0,False,2024-12-01T16:00:00Z,2,0,13,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,60,726,150,90
671,138,16,0,True,2024-12-04T19:30:00Z,3,0,14,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,67,843,178,111
671,143,7,0,False,2024-12-07T15:00:00Z,2,2,15,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,18,911,160,142
671,156,14,0,True,2024-12-15T16:30:00Z,1,2,16,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,25,1039,152,127
671,161,2,0,False,2024-12-21T12:30:00Z,2,1,17,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,30,1121,118,88
671,176,8,0,True,2024-12-26T12:30:00Z,1,1,18,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,14,1184,147,133
671,187,11,0,False,2024-12-29T14:30:00Z,0,2,19,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-22,1192,89,111
671,197,19,0,True,2025-01-04T15:00:00Z,4,1,20,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-13,1257,131,144
671,202,4,0,False,2025-01-14T19:30:00Z,2,2,21,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,44,1406,165,121
671,215,10,0,False,2025-01-19T16:30:00Z,0,6,22,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-50,1373,56,106
672,91,3,0,False,2024-11-02T15:00:00Z,2,1,10,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,0,0,0,0
672,102,5,0,False,2024-11-09T17:30:00Z,2,1,11,False,90,0,0,0,2,0,0,0,1,0,0,0,4,18.2,1.8,0.0,2.0,1,0.00,0.01,0.01,2.29,40,336,574,365,29
672,118,18,0,True,2024-11-23T17:30:00Z,0,4,12,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,923,1660,1242,319
672,125,12,0,False,2024-12-01T16:00:00Z,2,0,13,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,104,1802,295,191
672,138,16,0,True,2024-12-04T19:30:00Z,3,0,14,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,131,2043,325,194
672,143,7,0,False,2024-12-07T15:00:00Z,2,2,15,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,23,2190,269,246
672,156,14,0,True,2024-12-15T16:30:00Z,1,2,16,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,174,2555,423,249
672,161,2,0,False,2024-12-21T12:30:00Z,2,1,17,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-22,2657,235,257
672,176,8,1,True,2024-12-26T12:30:00Z,1,1,18,False,5,0,0,0,0,0,0,0,0,0,0,0,3,1.4,0.4,2.0,0.4,0,0.00,0.00,0.00,0.08,40,25,2851,339,314
672,187,11,0,False,2024-12-29T14:30:00Z,0,2,19,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,287,3251,563,276
672,197,19,0,True,2025-01-04T15:00:00Z,4,1,20,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-26,3345,424,450
672,202,4,0,False,2025-01-14T19:30:00Z,2,2,21,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,30,3534,367,337
672,215,10,0,False,2025-01-19T16:30:00Z,0,6,22,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-77,3521,192,269
675,102,5,0,False,2024-11-09T17:30:00Z,2,1,11,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,0,0,0,0
675,118,18,0,True,2024-11-23T17:30:00Z,0,4,12,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,269,563,322,53
675,125,12,0,False,2024-12-01T16:00:00Z,2,0,13,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,103,782,199,96
675,138,16,0,True,2024-12-04T19:30:00Z,3,0,14,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,97,1011,212,115
675,143,7,0,False,2024-12-07T15:00:00Z,2,2,15,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,71,1218,200,129
675,156,14,0,True,2024-12-15T16:30:00Z,1,2,16,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,101,1547,256,155
675,161,2,0,False,2024-12-21T12:30:00Z,2,1,17,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,42,1737,173,131
675,176,8,0,True,2024-12-26T12:30:00Z,1,1,18,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,28,1875,200,172
675,187,11,0,False,2024-12-29T14:30:00Z,0,2,19,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-41,1922,108,149
675,197,19,0,True,2025-01-04T15:00:00Z,4,1,20,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-33,2025,153,186
675,202,4,0,False,2025-01-14T19:30:00Z,2,2,21,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,27,2228,174,147
675,215,10,0,False,2025-01-19T16:30:00Z,0,6,22,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-36,2248,93,129
698,156,14,0,True,2024-12-15T16:30:00Z,1,2,16,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,0,0,0,0
698,161,2,0,False,2024-12-21T12:30:00Z,2,1,17,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,2184,2825,2551,367
698,176,8,0,True,2024-12-26T12:30:00Z,1,1,18,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,3023,6368,4164,1141
698,187,11,0,False,2024-12-29T14:30:00Z,0,2,19,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,1545,8019,2880,1335
698,197,19,0,True,2025-01-04T15:00:00Z,4,1,20,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,677,9046,2650,1973
698,202,4,0,False,2025-01-14T19:30:00Z,2,2,21,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,1946,11653,3844,1898
698,215,10,1,False,2025-01-19T16:30:00Z,0,6,22,False,27,0,0,0,0,0,0,0,0,0,0,0,2,0.2,0.1,5.0,0.5,0,0.04,0.00,0.04,0.02,45,81,11809,1842,1761
703,176,8,0,True,2024-12-26T12:30:00Z,1,1,18,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,0,0,0,0
703,187,11,0,False,2024-12-29T14:30:00Z,0,2,19,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,61,130,68,7
703,197,19,0,True,2025-01-04T15:00:00Z,4,1,20,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,44,298,84,40
703,202,4,0,False,2025-01-14T19:30:00Z,2,2,21,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,47,473,107,60
703,215,10,0,False,2025-01-19T16:30:00Z,0,6,22,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-35,490,47,82
704,176,8,0,True,2024-12-26T12:30:00Z,1,1,18,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,0,0,0,0
704,187,11,0,False,2024-12-29T14:30:00Z,0,2,19,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,61,94,72,11
704,197,19,0,True,2025-01-04T15:00:00Z,4,1,20,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,41,205,86,45
704,202,4,0,False,2025-01-14T19:30:00Z,2,2,21,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,159,440,205,46
704,215,10,0,False,2025-01-19T16:30:00Z,0,6,22,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-83,384,47,130
364,1,9,3,True,2024-08-16T19:00:00Z,1,0,1,False,60,0,0,1,0,0,0,0,0,0,0,0,11,7.4,19.1,6.0,3.3,1,0.00,0.13,0.13,0.21,50,0,313496,0,0
364,13,5,6,False,2024-08-24T11:30:00Z,2,1,2,False,89,1,0,0,1,0,0,0,1,0,0,0,19,34.8,18.4,23.0,7.6,1,0.33,0.11,0.44,1.50,50,-9108,322984,28221,37329
364,27,12,1,True,2024-09-01T15:00:00Z,0,3,3,False,21,0,0,0,0,0,0,0,0,0,0,0,3,8.2,25.3,17.0,5.1,0,0.03,0.13,0.16,0.42,50,73313,418483,142466,69153
364,38,17,6,False,2024-09-14T11:30:00Z,0,3,4,False,90,0,1,1,0,0,0,0,0,0,0,0,32,38.4,73.0,25.0,13.6,1,0.02,0.36,0.38,1.12,50,2640,426435,82691,80051
364,43,7,3,False,2024-09-21T16:30:00Z,0,0,5,False,75,0,0,1,0,0,0,0,0,0,0,0,7,6.0,30.2,24.0,6.0,1,0.05,0.11,0.16,0.87,50,84837,519075,112715,27878
364,57,18,1,True,2024-09-29T15:30:00Z,0,3,6,False,5,0,0,0,0,0,0,0,0,0,0,0,7,4.0,1.3,4.0,0.9,0,0.00,0.02,0.02,0.57,50,-12723,505421,63519,76242
364,62,2,0,False,2024-10-06T13:00:00Z,0,0,7,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-62316,444157,22721,85037
364,75,4,0,True,2024-10-19T14:00:00Z,2,1,8,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-59396,387366,10957,70353
364,90,19,1,False,2024-10-27T14:00:00Z,2,1,9,False,31,0,0,0,2,0,0,0,0,0,0,0,7,10.6,17.3,15.0,4.3,0,0.04,0.09,0.13,2.85,50,-66612,321155,2332,68944
364,95,6,0,True,2024-11-03T16:30:00Z,1,1,10,False,17,0,0,0,1,0,0,0,1,0,0,0,1,1.2,0.3,4.0,0.6,0,0.00,0.00,0.00,0.19,49,-43493,279053,4109,47602
364,106,11,6,True,2024-11-10T14:00:00Z,3,0,11,False,90,0,1,1,0,0,0,0,0,0,0,0,27,31.2,13.3,31.0,7.6,1,0.26,0.02,0.28,0.77,49,-4899,275422,24979,29878
364,116,10,8,False,2024-11-24T16:30:00Z,1,1,12,False,90,0,1,0,1,0,0,0,0,0,0,3,32,35.2,26.0,16.0,7.7,1,0.07,0.17,0.24,1.59,49,48494,327122,66063,17569
364,126,8,11,True,2024-12-01T13:30:00Z,4,0,13,False,90,0,2,1,0,0,0,0,0,0,0,2,51,50.0,33.3,17.0,10.0,1,0.14,0.09,0.23,0.65,49,61225,389439,72981,11756
364,131,1,1,False,2024-12-04T20:15:00Z,2,0,14,False,45,0,0,0,2,0,0,0,0,0,0,0,7,5.2,0.8,2.0,0.8,0,0.00,0.00,0.00,1.92,50,189066,584254,200686,11620
364,148,16,5,True,2024-12-07T17:30:00Z,2,3,15,False,90,0,1,0,3,0,0,0,0,0,0,0,21,26.0,24.7,41.0,9.2,1,0.34,0.07,0.41,0.83,50,150959,740213,168188,17229
364,156,13,13,False,2024-12-15T16:30:00Z,1,2,16,False,90,1,1,0,1,0,0,0,0,0,0,3,51,47.0,11.8,55.0,11.4,1,0.67,0.07,0.74,0.95,51,67765,806772,108422,40657
364,168,3,2,True,2024-12-22T14:00:00Z,0,3,17,False,90,0,0,0,3,0,0,0,0,0,0,0,16,11.8,62.9,28.0,10.3,1,0.25,0.69,0.94,1.24,53,857446,1689099,867295,9849
364,180,20,2,False,2024-12-26T17:30:00Z,2,0,18,False,78,0,0,0,1,0,0,0,0,0,0,0,4,7.6,12.8,4.0,2.4,1,0.05,0.01,0.06,0.31,54,207335,1892785,282894,75559
364,188,15,2,True,2024-12-30T20:00:00Z,0,2,19,False,90,0,0,0,2,0,0,0,0,0,0,0,8,3.8,3.7,11.0,1.9,1,0.10,0.01,0.11,1.92,54,-63728,1827667,101916,165644
364,196,12,9,False,2025-01-05T16:30:00Z,2,2,20,False,90,1,0,0,2,0,0,0,1,0,0,3,36,39.0,8.3,28.0,7.5,1,0.15,0.23,0.38,2.82,53,-240848,1588424,73456,314304
364,209,17,20,True,2025-01-16T20:00:00Z,3,1,21,False,90,3,0,0,1,0,0,0,0,0,0,3,80,115.0,39.1,84.0,23.8,1,1.43,0.38,1.81,1.52,54,382956,2004794,453557,70601
364,217,5,2,True,2025-01-19T14:00:00Z,1,3,22,False,90,0,0,0,3,0,0,0,0,0,0,0,14,17.8,47.2,19.0,8.4,1,0.10,0.14,0.24,1.93,55,561899,2570600,599979,38080
365,1,9,0,True,2024-08-16T19:00:00Z,1,0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,60,0,21896,0,0
365,13,5,1,False,2024-08-24T11:30:00Z,2,1,2,False,1,0,0,0,1,0,0,0,0,0,0,0,3,3.0,10.3,2.0,1.5,0,0.00,0.05,0.05,0.60,59,-4585,22609,1653,6238
365,27,12,0,True,2024-09-01T15:00:00Z,0,3,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,59,-2726,22561,2638,5364
365,38,17,0,False,2024-09-14T11:30:00Z,0,3,4,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,58,-2073,22748,2245,4318
365,43,7,0,False,2024-09-21T16:30:00Z,0,0,5,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,58,-749,23143,1425,2174
365,57,18,0,True,2024-09-29T15:30:00Z,0,3,6,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,58,-1077,22981,1344,2421
